time, state, vote_mechanism, vote_name, short_id
2021-07-29 17:35:15.505, ["1"; "0"; "0"; "1"; "1"], Combined Approval, Vote 14, 35335
2021-07-29 17:35:30.867, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 15, 35335
2021-07-29 17:35:31.000, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 15, 35335
2021-07-29 17:35:31.133, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 15, 35335
2021-07-29 17:35:31.257, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 15, 35335
2021-07-29 17:35:31.357, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 15, 35335
2021-07-29 17:35:35.139, ["0"; "0"; "0"; "5"; "1"], Score Voting, Vote 15, 35335
2021-07-29 17:35:35.306, ["0"; "0"; "0"; "5"; "2"], Score Voting, Vote 15, 35335
2021-07-29 17:35:35.530, ["0"; "0"; "0"; "5"; "3"], Score Voting, Vote 15, 35335
2021-07-29 17:35:35.814, ["0"; "0"; "0"; "5"; "4"], Score Voting, Vote 15, 35335
2021-07-29 17:35:37.827, ["1"; "0"; "0"; "5"; "4"], Score Voting, Vote 15, 35335
2021-07-29 17:35:37.987, ["2"; "0"; "0"; "5"; "4"], Score Voting, Vote 15, 35335
2021-07-29 17:35:38.094, ["3"; "0"; "0"; "5"; "4"], Score Voting, Vote 15, 35335
2021-07-29 17:35:38.377, ["4"; "0"; "0"; "5"; "4"], Score Voting, Vote 15, 35335
2021-07-29 17:35:39.270, ["4"; "1"; "0"; "5"; "4"], Score Voting, Vote 15, 35335
2021-07-29 17:35:39.995, ["4"; "1"; "1"; "5"; "4"], Score Voting, Vote 15, 35335
2021-07-29 17:35:49.261, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 16, 35335
2021-07-29 17:35:54.707, ["0"; "0"; "0"; "2"; "1"], Modified Borda Count, Vote 16, 35335
2021-07-29 17:35:55.224, ["1"; "0"; "0"; "3"; "2"], Modified Borda Count, Vote 16, 35335
2021-07-29 17:35:58.763, ["2"; "1"; "0"; "4"; "3"], Modified Borda Count, Vote 16, 35335
2021-07-29 17:35:58.979, ["3"; "2"; "1"; "5"; "4"], Modified Borda Count, Vote 16, 35335
2021-07-26 17:10:20.544, ["1"], Majority Voting, Vote 01, 35882
2021-07-26 17:10:23.256, ["4"], Majority Voting, Vote 01, 35882
2021-07-26 17:10:23.988, ["1"], Majority Voting, Vote 01, 35882
2021-07-26 17:10:58.596, ["0"; "0"; "1"; "0"; "0"], Combined Approval, Vote 02, 35882
2021-07-26 17:11:00.638, ["-1"; "0"; "1"; "0"; "0"], Combined Approval, Vote 02, 35882
2021-07-26 17:11:02.923, ["-1"; "0"; "1"; "0"; "1"], Combined Approval, Vote 02, 35882
2021-07-26 17:11:05.716, ["-1"; "0"; "1"; "0"; "-1"], Combined Approval, Vote 02, 35882
2021-07-26 17:11:09.709, ["-1"; "1"; "1"; "0"; "-1"], Combined Approval, Vote 02, 35882
2021-07-26 17:11:13.246, ["-1"; "1"; "1"; "-1"; "-1"], Combined Approval, Vote 02, 35882
2021-07-26 17:11:38.939, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:41.532, ["0"; "1"; "0"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:41.850, ["0"; "2"; "0"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:42.150, ["0"; "3"; "0"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:42.549, ["0"; "4"; "0"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:43.001, ["0"; "5"; "0"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:47.369, ["1"; "5"; "0"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:50.197, ["1"; "5"; "1"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:50.621, ["1"; "5"; "2"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:51.038, ["1"; "5"; "3"; "0"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:52.761, ["1"; "5"; "3"; "1"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:53.031, ["1"; "5"; "3"; "2"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:11:53.425, ["1"; "5"; "3"; "3"; "1"], Score Voting, Vote 03, 35882
2021-07-26 17:12:16.889, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:12:18.715, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:12:19.425, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:12:24.936, ["0"; "2"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:12:33.448, ["0"; "3"; "2"; "1"; "0"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:12:35.184, ["1"; "4"; "3"; "2"; "0"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:12:36.134, ["2"; "5"; "4"; "3"; "1"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:12:40.775, ["1"; "5"; "4"; "3"; "2"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:12:44.911, ["1"; "5"; "4"; "2"; "3"], Modified Borda Count, Vote 04, 35882
2021-07-26 17:13:06.111, ["0"], Majority Voting, Vote 05, 35882
2021-07-26 17:13:07.818, ["1"], Majority Voting, Vote 05, 35882
2021-07-26 17:13:08.289, ["0"], Majority Voting, Vote 05, 35882
2021-07-26 17:13:19.103, ["1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 06, 35882
2021-07-26 17:13:21.372, ["1"; "0"; "-1"; "0"; "0"], Combined Approval, Vote 06, 35882
2021-07-26 17:13:25.540, ["1"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 06, 35882
2021-07-26 17:13:26.191, ["1"; "1"; "-1"; "0"; "-1"], Combined Approval, Vote 06, 35882
2021-07-26 17:13:28.333, ["1"; "1"; "-1"; "-1"; "-1"], Combined Approval, Vote 06, 35882
2021-07-26 17:13:39.932, ["1"; "0"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:40.292, ["2"; "0"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:40.618, ["3"; "0"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:40.984, ["4"; "0"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:41.452, ["5"; "0"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:43.918, ["5"; "1"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:44.220, ["5"; "2"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:44.545, ["5"; "3"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:45.062, ["5"; "4"; "0"; "0"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:46.511, ["5"; "4"; "0"; "1"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:46.829, ["5"; "4"; "0"; "2"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:13:47.154, ["5"; "4"; "0"; "3"; "0"], Score Voting, Vote 07, 35882
2021-07-26 17:14:02.913, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 35882
2021-07-26 17:14:05.372, ["2"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 35882
2021-07-26 17:14:08.007, ["3"; "2"; "0"; "1"; "0"], Modified Borda Count, Vote 08, 35882
2021-07-26 17:14:09.125, ["4"; "3"; "1"; "2"; "0"], Modified Borda Count, Vote 08, 35882
2021-07-26 17:14:09.508, ["5"; "4"; "2"; "3"; "1"], Modified Borda Count, Vote 08, 35882
2021-07-26 17:14:13.298, ["5"; "4"; "1"; "3"; "2"], Modified Borda Count, Vote 08, 35882
2021-07-26 17:14:41.794, ["1"], Majority Voting, Vote 09, 35882
2021-07-26 17:14:52.785, ["0"; "0"; "0"; "0"; "-1"], Combined Approval, Vote 10, 35882
2021-07-26 17:14:59.197, ["-1"; "0"; "0"; "0"; "-1"], Combined Approval, Vote 10, 35882
2021-07-26 17:15:00.271, ["-1"; "1"; "0"; "0"; "-1"], Combined Approval, Vote 10, 35882
2021-07-26 17:15:01.372, ["-1"; "1"; "-1"; "0"; "-1"], Combined Approval, Vote 10, 35882
2021-07-26 17:15:02.197, ["-1"; "1"; "-1"; "1"; "-1"], Combined Approval, Vote 10, 35882
2021-07-26 17:15:12.539, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:12.813, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:13.121, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:13.445, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:13.772, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:14.789, ["0"; "1"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:15.057, ["0"; "2"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:15.257, ["0"; "3"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:15.431, ["0"; "4"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:15.965, ["0"; "5"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:16.941, ["1"; "5"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:17.148, ["2"; "5"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:18.115, ["3"; "5"; "0"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:20.533, ["3"; "5"; "1"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:20.850, ["3"; "5"; "2"; "5"; "0"], Score Voting, Vote 11, 35882
2021-07-26 17:15:23.261, ["3"; "5"; "2"; "5"; "1"], Score Voting, Vote 11, 35882
2021-07-26 17:15:23.968, ["3"; "5"; "2"; "5"; "2"], Score Voting, Vote 11, 35882
2021-07-26 17:15:24.310, ["3"; "5"; "2"; "5"; "3"], Score Voting, Vote 11, 35882
2021-07-26 17:15:38.029, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 12, 35882
2021-07-26 17:15:38.854, ["0"; "2"; "0"; "1"; "0"], Modified Borda Count, Vote 12, 35882
2021-07-26 17:15:42.313, ["1"; "3"; "0"; "2"; "0"], Modified Borda Count, Vote 12, 35882
2021-07-26 17:15:42.890, ["2"; "4"; "0"; "3"; "1"], Modified Borda Count, Vote 12, 35882
2021-07-26 17:15:43.598, ["3"; "5"; "1"; "4"; "2"], Modified Borda Count, Vote 12, 35882
2021-07-26 17:16:40.249, ["2"], Majority Voting, Vote 13, 35882
2021-07-26 17:16:49.521, ["0"; "0"; "0"; "1"; "0"], Combined Approval, Vote 14, 35882
2021-07-26 17:16:56.398, ["1"; "0"; "0"; "1"; "0"], Combined Approval, Vote 14, 35882
2021-07-26 17:16:58.466, ["1"; "0"; "0"; "1"; "1"], Combined Approval, Vote 14, 35882
2021-07-26 17:16:59.217, ["1"; "1"; "0"; "1"; "1"], Combined Approval, Vote 14, 35882
2021-07-26 17:16:59.758, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 14, 35882
2021-07-26 17:17:20.886, ["0"; "0"; "1"; "0"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:21.102, ["0"; "0"; "2"; "0"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:21.286, ["0"; "0"; "3"; "0"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:21.453, ["0"; "0"; "4"; "0"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:21.620, ["0"; "0"; "5"; "0"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:24.913, ["0"; "0"; "5"; "1"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:25.113, ["0"; "0"; "5"; "2"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:25.289, ["0"; "0"; "5"; "3"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:26.138, ["0"; "0"; "5"; "4"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:26.407, ["0"; "0"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:26.906, ["0"; "1"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:27.139, ["0"; "2"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:27.347, ["0"; "3"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:27.713, ["0"; "4"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:29.065, ["1"; "4"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:29.306, ["2"; "4"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:29.490, ["3"; "4"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:31.304, ["4"; "4"; "5"; "5"; "0"], Score Voting, Vote 15, 35882
2021-07-26 17:17:32.483, ["4"; "4"; "5"; "5"; "1"], Score Voting, Vote 15, 35882
2021-07-26 17:17:33.150, ["4"; "4"; "5"; "5"; "2"], Score Voting, Vote 15, 35882
2021-07-26 17:17:33.641, ["4"; "4"; "5"; "5"; "3"], Score Voting, Vote 15, 35882
2021-07-26 17:17:58.935, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 16, 35882
2021-07-26 17:17:59.853, ["0"; "0"; "2"; "1"; "0"], Modified Borda Count, Vote 16, 35882
2021-07-26 17:18:01.596, ["0"; "1"; "3"; "2"; "0"], Modified Borda Count, Vote 16, 35882
2021-07-26 17:18:02.478, ["1"; "2"; "4"; "3"; "0"], Modified Borda Count, Vote 16, 35882
2021-07-26 17:18:02.963, ["2"; "3"; "5"; "4"; "1"], Modified Borda Count, Vote 16, 35882
2021-07-26 17:16:23.947, ["2"], Majority Voting, Vote 01, 35924
2021-07-26 17:16:48.191, ["0"; "0"; "1"; "0"; "0"], Combined Approval, Vote 02, 35924
2021-07-26 17:16:50.906, ["0"; "-1"; "1"; "0"; "0"], Combined Approval, Vote 02, 35924
2021-07-26 17:16:53.299, ["-1"; "-1"; "1"; "0"; "0"], Combined Approval, Vote 02, 35924
2021-07-26 17:16:57.784, ["-1"; "-1"; "1"; "1"; "0"], Combined Approval, Vote 02, 35924
2021-07-26 17:16:59.254, ["-1"; "-1"; "1"; "1"; "1"], Combined Approval, Vote 02, 35924
2021-07-26 17:17:26.923, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 03, 35924
2021-07-26 17:17:28.643, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 03, 35924
2021-07-26 17:17:29.510, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 03, 35924
2021-07-26 17:17:30.316, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 03, 35924
2021-07-26 17:17:34.404, ["0"; "0"; "0"; "4"; "1"], Score Voting, Vote 03, 35924
2021-07-26 17:17:34.950, ["0"; "0"; "0"; "4"; "2"], Score Voting, Vote 03, 35924
2021-07-26 17:17:35.401, ["0"; "0"; "0"; "4"; "3"], Score Voting, Vote 03, 35924
2021-07-26 17:17:35.778, ["0"; "0"; "0"; "4"; "4"], Score Voting, Vote 03, 35924
2021-07-26 17:17:36.121, ["0"; "0"; "0"; "4"; "5"], Score Voting, Vote 03, 35924
2021-07-26 17:17:41.699, ["0"; "0"; "1"; "4"; "5"], Score Voting, Vote 03, 35924
2021-07-26 17:17:42.148, ["0"; "0"; "2"; "4"; "5"], Score Voting, Vote 03, 35924
2021-07-26 17:17:42.535, ["0"; "0"; "3"; "4"; "5"], Score Voting, Vote 03, 35924
2021-07-26 17:17:42.996, ["0"; "0"; "4"; "4"; "5"], Score Voting, Vote 03, 35924
2021-07-26 17:17:43.406, ["0"; "0"; "5"; "4"; "5"], Score Voting, Vote 03, 35924
2021-07-26 17:18:04.787, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 35924
2021-07-26 17:18:06.725, ["2"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 04, 35924
2021-07-26 17:18:11.351, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 35924
2021-07-26 17:18:11.963, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 35924
2021-07-26 17:18:20.407, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 35924
2021-07-26 17:18:28.143, ["0"; "0"; "2"; "0"; "1"], Modified Borda Count, Vote 04, 35924
2021-07-26 17:18:33.539, ["0"; "0"; "3"; "1"; "2"], Modified Borda Count, Vote 04, 35924
2021-07-26 17:19:19.460, ["4"], Majority Voting, Vote 05, 35924
2021-07-26 17:19:33.251, ["0"; "0"; "0"; "0"; "1"], Combined Approval, Vote 06, 35924
2021-07-26 17:19:47.010, ["-1"; "0"; "0"; "0"; "1"], Combined Approval, Vote 06, 35924
2021-07-26 17:19:48.018, ["-1"; "-1"; "0"; "0"; "1"], Combined Approval, Vote 06, 35924
2021-07-26 17:19:53.513, ["-1"; "-1"; "-1"; "0"; "1"], Combined Approval, Vote 06, 35924
2021-07-26 17:20:10.309, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 07, 35924
2021-07-26 17:20:10.558, ["0"; "0"; "0"; "0"; "2"], Score Voting, Vote 07, 35924
2021-07-26 17:20:10.760, ["0"; "0"; "0"; "0"; "3"], Score Voting, Vote 07, 35924
2021-07-26 17:20:10.974, ["0"; "0"; "0"; "0"; "4"], Score Voting, Vote 07, 35924
2021-07-26 17:20:11.801, ["0"; "0"; "0"; "0"; "5"], Score Voting, Vote 07, 35924
2021-07-26 17:20:21.301, ["0"; "0"; "0"; "1"; "5"], Score Voting, Vote 07, 35924
2021-07-26 17:20:21.816, ["0"; "0"; "0"; "2"; "5"], Score Voting, Vote 07, 35924
2021-07-26 17:20:22.256, ["0"; "0"; "0"; "3"; "5"], Score Voting, Vote 07, 35924
2021-07-26 17:20:39.557, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 08, 35924
2021-07-26 17:20:42.637, ["0"; "0"; "0"; "1"; "2"], Modified Borda Count, Vote 08, 35924
2021-07-26 17:20:44.322, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 08, 35924
2021-07-26 17:20:47.519, ["0"; "0"; "0"; "1"; "2"], Modified Borda Count, Vote 08, 35924
2021-07-26 17:20:49.557, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 08, 35924
2021-07-26 17:20:50.179, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 08, 35924
2021-07-26 17:20:51.286, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 08, 35924
2021-07-26 17:20:52.090, ["0"; "0"; "0"; "2"; "1"], Modified Borda Count, Vote 08, 35924
2021-07-26 17:21:24.500, ["3"], Majority Voting, Vote 09, 35924
2021-07-26 17:21:40.348, ["0"; "1"; "0"; "0"; "0"], Combined Approval, Vote 10, 35924
2021-07-26 17:21:41.669, ["0"; "1"; "1"; "0"; "0"], Combined Approval, Vote 10, 35924
2021-07-26 17:21:42.377, ["0"; "1"; "1"; "1"; "0"], Combined Approval, Vote 10, 35924
2021-07-26 17:21:43.279, ["0"; "1"; "1"; "1"; "1"], Combined Approval, Vote 10, 35924
2021-07-26 17:21:44.074, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 10, 35924
2021-07-26 17:21:59.452, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:21:59.945, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:00.170, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:00.385, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:01.113, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:07.100, ["1"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:07.348, ["2"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:07.616, ["3"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:07.960, ["4"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:09.106, ["5"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:13.572, ["4"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 35924
2021-07-26 17:22:19.185, ["4"; "0"; "0"; "5"; "1"], Score Voting, Vote 11, 35924
2021-07-26 17:22:19.785, ["4"; "0"; "0"; "5"; "2"], Score Voting, Vote 11, 35924
2021-07-26 17:22:20.032, ["4"; "0"; "0"; "5"; "3"], Score Voting, Vote 11, 35924
2021-07-26 17:22:20.279, ["4"; "0"; "0"; "5"; "4"], Score Voting, Vote 11, 35924
2021-07-26 17:22:25.344, ["4"; "0"; "1"; "5"; "4"], Score Voting, Vote 11, 35924
2021-07-26 17:22:25.956, ["4"; "0"; "2"; "5"; "4"], Score Voting, Vote 11, 35924
2021-07-26 17:22:26.566, ["4"; "0"; "3"; "5"; "4"], Score Voting, Vote 11, 35924
2021-07-26 17:22:26.845, ["4"; "0"; "4"; "5"; "4"], Score Voting, Vote 11, 35924
2021-07-26 17:22:27.843, ["4"; "0"; "3"; "5"; "4"], Score Voting, Vote 11, 35924
2021-07-26 17:22:28.842, ["4"; "1"; "3"; "5"; "4"], Score Voting, Vote 11, 35924
2021-07-26 17:22:29.269, ["4"; "2"; "3"; "5"; "4"], Score Voting, Vote 11, 35924
2021-07-26 17:23:07.462, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:18.231, ["0"; "2"; "1"; "0"; "0"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:22.967, ["0"; "3"; "2"; "0"; "1"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:25.220, ["1"; "4"; "3"; "0"; "2"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:26.989, ["2"; "5"; "4"; "1"; "3"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:28.834, ["1"; "4"; "3"; "0"; "2"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:29.286, ["0"; "3"; "2"; "0"; "1"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:29.682, ["0"; "2"; "1"; "0"; "0"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:30.048, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:30.391, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:32.067, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:33.603, ["1"; "0"; "0"; "2"; "0"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:34.857, ["2"; "0"; "0"; "3"; "1"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:36.209, ["3"; "0"; "1"; "4"; "2"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:36.962, ["4"; "1"; "2"; "5"; "3"], Modified Borda Count, Vote 12, 35924
2021-07-26 17:23:51.138, ["3"], Majority Voting, Vote 13, 35924
2021-07-26 17:24:02.445, ["0"; "0"; "0"; "1"; "0"], Combined Approval, Vote 14, 35924
2021-07-26 17:24:24.011, ["0"; "0"; "1"; "1"; "0"], Combined Approval, Vote 14, 35924
2021-07-26 17:24:29.866, ["-1"; "0"; "1"; "1"; "0"], Combined Approval, Vote 14, 35924
2021-07-26 17:24:32.422, ["-1"; "-1"; "1"; "1"; "0"], Combined Approval, Vote 14, 35924
2021-07-26 17:24:58.027, ["0"; "0"; "1"; "0"; "0"], Score Voting, Vote 15, 35924
2021-07-26 17:24:58.833, ["0"; "0"; "2"; "0"; "0"], Score Voting, Vote 15, 35924
2021-07-26 17:24:59.424, ["0"; "0"; "3"; "0"; "0"], Score Voting, Vote 15, 35924
2021-07-26 17:24:59.854, ["0"; "0"; "4"; "0"; "0"], Score Voting, Vote 15, 35924
2021-07-26 17:25:01.498, ["0"; "0"; "5"; "0"; "0"], Score Voting, Vote 15, 35924
2021-07-26 17:25:13.412, ["0"; "0"; "5"; "0"; "1"], Score Voting, Vote 15, 35924
2021-07-26 17:25:13.766, ["0"; "0"; "5"; "0"; "2"], Score Voting, Vote 15, 35924
2021-07-26 17:25:22.231, ["0"; "0"; "5"; "0"; "3"], Score Voting, Vote 15, 35924
2021-07-26 17:25:23.746, ["0"; "0"; "5"; "1"; "3"], Score Voting, Vote 15, 35924
2021-07-26 17:25:24.637, ["0"; "0"; "5"; "2"; "3"], Score Voting, Vote 15, 35924
2021-07-26 17:25:48.771, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 16, 35924
2021-07-26 17:25:57.315, ["0"; "0"; "2"; "0"; "1"], Modified Borda Count, Vote 16, 35924
2021-07-26 17:25:58.314, ["0"; "0"; "3"; "1"; "2"], Modified Borda Count, Vote 16, 35924
2021-07-23 17:25:47.323, ["3"], Majority Voting, Vote 01, 36475
2021-07-23 17:26:24.881, ["0"; "0"; "0"; "0"; "1"], Combined Approval, Vote 02, 36475
2021-07-23 17:26:29.692, ["0"; "0"; "0"; "1"; "1"], Combined Approval, Vote 02, 36475
2021-07-23 17:26:53.681, ["0"; "1"; "0"; "0"; "0"], Score Voting, Vote 03, 36475
2021-07-23 17:26:54.381, ["0"; "2"; "0"; "0"; "0"], Score Voting, Vote 03, 36475
2021-07-23 17:26:56.435, ["1"; "2"; "0"; "0"; "0"], Score Voting, Vote 03, 36475
2021-07-23 17:27:06.683, ["1"; "2"; "0"; "1"; "0"], Score Voting, Vote 03, 36475
2021-07-23 17:27:06.859, ["1"; "2"; "0"; "2"; "0"], Score Voting, Vote 03, 36475
2021-07-23 17:27:07.032, ["1"; "2"; "0"; "3"; "0"], Score Voting, Vote 03, 36475
2021-07-23 17:27:07.591, ["1"; "2"; "0"; "4"; "0"], Score Voting, Vote 03, 36475
2021-07-23 17:27:10.006, ["1"; "2"; "0"; "4"; "1"], Score Voting, Vote 03, 36475
2021-07-23 17:27:10.267, ["1"; "2"; "0"; "4"; "2"], Score Voting, Vote 03, 36475
2021-07-23 17:27:10.397, ["1"; "2"; "0"; "4"; "3"], Score Voting, Vote 03, 36475
2021-07-23 17:27:58.826, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 04, 36475
2021-07-23 17:28:05.851, ["0"; "0"; "0"; "1"; "2"], Modified Borda Count, Vote 04, 36475
2021-07-23 17:28:10.467, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 04, 36475
2021-07-23 17:28:11.432, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 36475
2021-07-23 17:28:25.667, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 04, 36475
